GO_ID	ClusterID	ClusterName
GO:0055086	7	Nucleotide Metabolism & Biosynthesis
GO:0060255	2	Regulation of Biological Processes
GO:0060341	2	Regulation of Biological Processes
GO:0060627	2	Regulation of Biological Processes
GO:0060632	2	Regulation of Biological Processes
GO:0060918	3	Protein Transport & Localization
GO:0061013	2	Regulation of Biological Processes
GO:0061014	2	Regulation of Biological Processes
GO:0061727	4	Amino Acid & Fatty Acid Metabolism
GO:0061982	1	Cellular & Host Stress Response
GO:0062197	1	Cellular & Host Stress Response
GO:0065004	5	Macromolecular Complex Assembly & Organization
GO:0065008	2	Regulation of Biological Processes
GO:0070085	1	Cellular & Host Stress Response
GO:0070201	2	Regulation of Biological Processes
GO:0070585	3	Protein Transport & Localization
GO:0070592	4	Amino Acid & Fatty Acid Metabolism
GO:0070647	0	RNA Processing & Modification
GO:0070727	3	Protein Transport & Localization
GO:0070861	2	Regulation of Biological Processes
GO:0070925	5	Macromolecular Complex Assembly & Organization
GO:0070972	3	Protein Transport & Localization
GO:0071027	0	RNA Processing & Modification
GO:0071047	2	Regulation of Biological Processes
GO:0071103	5	Macromolecular Complex Assembly & Organization
GO:0071478	1	Cellular & Host Stress Response
GO:0071482	1	Cellular & Host Stress Response
GO:0071692	3	Protein Transport & Localization
GO:0071705	3	Protein Transport & Localization
GO:0071806	3	Protein Transport & Localization
GO:0071824	5	Macromolecular Complex Assembly & Organization
GO:0071826	5	Macromolecular Complex Assembly & Organization
GO:0071985	3	Protein Transport & Localization
GO:0072329	4	Amino Acid & Fatty Acid Metabolism
GO:0072330	4	Amino Acid & Fatty Acid Metabolism
GO:0072350	4	Amino Acid & Fatty Acid Metabolism
GO:0072521	4	Amino Acid & Fatty Acid Metabolism
GO:0072522	4	Amino Acid & Fatty Acid Metabolism
GO:0072523	4	Amino Acid & Fatty Acid Metabolism
GO:0072524	1	Cellular & Host Stress Response
GO:0072525	4	Amino Acid & Fatty Acid Metabolism
GO:0072526	4	Amino Acid & Fatty Acid Metabolism
GO:0072527	1	Cellular & Host Stress Response
GO:0072528	4	Amino Acid & Fatty Acid Metabolism
GO:0072593	4	Amino Acid & Fatty Acid Metabolism
GO:0072594	3	Protein Transport & Localization
GO:0072595	3	Protein Transport & Localization
GO:0072599	3	Protein Transport & Localization
GO:0072655	3	Protein Transport & Localization
GO:0072662	3	Protein Transport & Localization
GO:0072663	3	Protein Transport & Localization
GO:0072666	3	Protein Transport & Localization
GO:0072698	3	Protein Transport & Localization
GO:0080090	2	Regulation of Biological Processes
GO:0090066	2	Regulation of Biological Processes
GO:0090068	2	Regulation of Biological Processes
GO:0090150	3	Protein Transport & Localization
GO:0090151	3	Protein Transport & Localization
GO:0090316	2	Regulation of Biological Processes
GO:0090407	7	Nucleotide Metabolism & Biosynthesis
GO:0090529	5	Macromolecular Complex Assembly & Organization
GO:0097035	5	Macromolecular Complex Assembly & Organization
GO:0097435	5	Macromolecular Complex Assembly & Organization
GO:0098534	5	Macromolecular Complex Assembly & Organization
GO:0098655	3	Protein Transport & Localization
GO:0098659	3	Protein Transport & Localization
GO:0098660	3	Protein Transport & Localization
GO:0098661	3	Protein Transport & Localization
GO:0098662	3	Protein Transport & Localization
GO:0098771	1	Cellular & Host Stress Response
GO:0099111	3	Protein Transport & Localization
GO:0099116	0	RNA Processing & Modification
GO:0099515	3	Protein Transport & Localization
GO:0099518	3	Protein Transport & Localization
GO:0104004	1	Cellular & Host Stress Response
GO:0106354	0	RNA Processing & Modification
GO:0110053	2	Regulation of Biological Processes
GO:0120031	5	Macromolecular Complex Assembly & Organization
GO:0120036	5	Macromolecular Complex Assembly & Organization
GO:0120252	1	Cellular & Host Stress Response
GO:0120253	4	Amino Acid & Fatty Acid Metabolism
GO:0140056	3	Protein Transport & Localization
GO:0140115	3	Protein Transport & Localization
GO:0140352	3	Protein Transport & Localization
GO:0140527	0	RNA Processing & Modification
GO:0140694	5	Macromolecular Complex Assembly & Organization
GO:0141124	2	Regulation of Biological Processes
GO:0141137	2	Regulation of Biological Processes
GO:0170033	4	Amino Acid & Fatty Acid Metabolism
GO:0170034	4	Amino Acid & Fatty Acid Metabolism
GO:0170035	4	Amino Acid & Fatty Acid Metabolism
GO:0170036	3	Protein Transport & Localization
GO:0170038	4	Amino Acid & Fatty Acid Metabolism
GO:0170039	4	Amino Acid & Fatty Acid Metabolism
GO:0170040	4	Amino Acid & Fatty Acid Metabolism
GO:0170041	4	Amino Acid & Fatty Acid Metabolism
GO:1901136	4	Amino Acid & Fatty Acid Metabolism
GO:1901292	7	Nucleotide Metabolism & Biosynthesis
GO:1901293	7	Nucleotide Metabolism & Biosynthesis
GO:1901605	4	Amino Acid & Fatty Acid Metabolism
GO:1901606	4	Amino Acid & Fatty Acid Metabolism
GO:1901607	4	Amino Acid & Fatty Acid Metabolism
GO:1901615	1	Cellular & Host Stress Response
GO:1901617	4	Amino Acid & Fatty Acid Metabolism
GO:1901657	4	Amino Acid & Fatty Acid Metabolism
GO:1901661	4	Amino Acid & Fatty Acid Metabolism
GO:1901879	2	Regulation of Biological Processes
GO:1901880	2	Regulation of Biological Processes
GO:1901987	2	Regulation of Biological Processes
GO:1901988	2	Regulation of Biological Processes
GO:1901990	2	Regulation of Biological Processes
GO:1901991	2	Regulation of Biological Processes
GO:1901992	2	Regulation of Biological Processes
GO:1902099	2	Regulation of Biological Processes
GO:1902100	2	Regulation of Biological Processes
GO:1902221	4	Amino Acid & Fatty Acid Metabolism
GO:1902222	4	Amino Acid & Fatty Acid Metabolism
GO:1902296	0	RNA Processing & Modification
GO:1902317	0	RNA Processing & Modification
GO:1902319	0	RNA Processing & Modification
GO:1902475	3	Protein Transport & Localization
GO:1902531	2	Regulation of Biological Processes
GO:1902532	2	Regulation of Biological Processes
GO:1902679	2	Regulation of Biological Processes
GO:1902749	2	Regulation of Biological Processes
GO:1902750	2	Regulation of Biological Processes
GO:1902806	2	Regulation of Biological Processes
GO:1902903	2	Regulation of Biological Processes
GO:1902904	2	Regulation of Biological Processes
GO:1903008	5	Macromolecular Complex Assembly & Organization
GO:1903050	2	Regulation of Biological Processes
GO:1903311	2	Regulation of Biological Processes
GO:1903313	2	Regulation of Biological Processes
GO:1903509	7	Nucleotide Metabolism & Biosynthesis
GO:1903530	2	Regulation of Biological Processes
GO:1903825	3	Protein Transport & Localization
GO:1903829	2	Regulation of Biological Processes
GO:1904951	2	Regulation of Biological Processes
GO:1905037	5	Macromolecular Complex Assembly & Organization
GO:1905039	3	Protein Transport & Localization
GO:1905818	2	Regulation of Biological Processes
GO:1905819	2	Regulation of Biological Processes
GO:1990546	3	Protein Transport & Localization
GO:2000058	2	Regulation of Biological Processes
GO:2000241	2	Regulation of Biological Processes
GO:2000242	2	Regulation of Biological Processes
GO:2000816	2	Regulation of Biological Processes
GO:2001141	2	Regulation of Biological Processes
GO:2001251	2	Regulation of Biological Processes
