GO_ID	ClusterID	ClusterName
GO:0045786	0	Regulation of Biological Processes
GO:0045839	0	Regulation of Biological Processes
GO:0045841	0	Regulation of Biological Processes
GO:0045934	0	Regulation of Biological Processes
GO:0045935	0	Regulation of Biological Processes
GO:0046031	7	Nucleotide Metabolism & Biosynthesis
GO:0046032	7	Nucleotide Metabolism & Biosynthesis
GO:0046101	7	Nucleotide Metabolism & Biosynthesis
GO:0046113	3	Small Molecule & Cofactor Metabolism
GO:0046128	7	Nucleotide Metabolism & Biosynthesis
GO:0046129	7	Nucleotide Metabolism & Biosynthesis
GO:0046146	3	Small Molecule & Cofactor Metabolism
GO:0046164	3	Small Molecule & Cofactor Metabolism
GO:0046165	3	Small Molecule & Cofactor Metabolism
GO:0046173	3	Small Molecule & Cofactor Metabolism
GO:0046174	3	Small Molecule & Cofactor Metabolism
GO:0046184	1	Biosynthesis & Macromolecule Synthesis
GO:0046185	3	Small Molecule & Cofactor Metabolism
GO:0046247	1	Biosynthesis & Macromolecule Synthesis
GO:0046337	7	Nucleotide Metabolism & Biosynthesis
GO:0046365	3	Small Molecule & Cofactor Metabolism
GO:0046390	7	Nucleotide Metabolism & Biosynthesis
GO:0046394	1	Biosynthesis & Macromolecule Synthesis
GO:0046395	1	Biosynthesis & Macromolecule Synthesis
GO:0046434	7	Nucleotide Metabolism & Biosynthesis
GO:0046451	1	Biosynthesis & Macromolecule Synthesis
GO:0046463	1	Biosynthesis & Macromolecule Synthesis
GO:0046467	1	Biosynthesis & Macromolecule Synthesis
GO:0046470	7	Nucleotide Metabolism & Biosynthesis
GO:0046486	3	Small Molecule & Cofactor Metabolism
GO:0046501	3	Small Molecule & Cofactor Metabolism
GO:0046618	2	Protein Transport & Localization
GO:0046903	2	Protein Transport & Localization
GO:0048878	5	Cellular Organization, Assembly & Stress Response
GO:0050657	2	Protein Transport & Localization
GO:0050658	2	Protein Transport & Localization
GO:0050779	0	Regulation of Biological Processes
GO:0051128	0	Regulation of Biological Processes
GO:0051129	0	Regulation of Biological Processes
GO:0051170	2	Protein Transport & Localization
GO:0051204	2	Protein Transport & Localization
GO:0051235	2	Protein Transport & Localization
GO:0051236	2	Protein Transport & Localization
GO:0051247	0	Regulation of Biological Processes
GO:0051248	0	Regulation of Biological Processes
GO:0051252	0	Regulation of Biological Processes
GO:0051253	0	Regulation of Biological Processes
GO:0051254	0	Regulation of Biological Processes
GO:0051261	5	Cellular Organization, Assembly & Stress Response
GO:0051494	0	Regulation of Biological Processes
GO:0051640	2	Protein Transport & Localization
GO:0051643	2	Protein Transport & Localization
GO:0051648	2	Protein Transport & Localization
GO:0051649	2	Protein Transport & Localization
GO:0051650	2	Protein Transport & Localization
GO:0051651	2	Protein Transport & Localization
GO:0051656	2	Protein Transport & Localization
GO:0051668	2	Protein Transport & Localization
GO:0051783	0	Regulation of Biological Processes
GO:0051784	0	Regulation of Biological Processes
GO:0051985	0	Regulation of Biological Processes
GO:0052031	5	Cellular Organization, Assembly & Stress Response
GO:0052040	5	Cellular Organization, Assembly & Stress Response
GO:0055080	5	Cellular Organization, Assembly & Stress Response
GO:0055082	5	Cellular Organization, Assembly & Stress Response
GO:0055086	3	Small Molecule & Cofactor Metabolism
GO:0060255	0	Regulation of Biological Processes
GO:0060918	2	Protein Transport & Localization
GO:0061013	0	Regulation of Biological Processes
GO:0061014	0	Regulation of Biological Processes
GO:0061951	2	Protein Transport & Localization
GO:0061982	5	Cellular Organization, Assembly & Stress Response
GO:0062197	5	Cellular Organization, Assembly & Stress Response
GO:0065004	5	Cellular Organization, Assembly & Stress Response
GO:0065008	0	Regulation of Biological Processes
GO:0070085	3	Small Molecule & Cofactor Metabolism
GO:0070585	2	Protein Transport & Localization
GO:0070647	4	Protein & tRNA Post-translational Modification
GO:0070727	2	Protein Transport & Localization
GO:0070925	5	Cellular Organization, Assembly & Stress Response
GO:0070972	2	Protein Transport & Localization
GO:0071027	6	RNA Processing & DNA Repair
GO:0071047	6	RNA Processing & DNA Repair
GO:0071103	5	Cellular Organization, Assembly & Stress Response
GO:0071569	4	Protein & tRNA Post-translational Modification
GO:0071596	4	Protein & tRNA Post-translational Modification
GO:0071616	7	Nucleotide Metabolism & Biosynthesis
GO:0071705	2	Protein Transport & Localization
GO:0071806	2	Protein Transport & Localization
GO:0071824	5	Cellular Organization, Assembly & Stress Response
GO:0071826	5	Cellular Organization, Assembly & Stress Response
GO:0072329	1	Biosynthesis & Macromolecule Synthesis
GO:0072330	1	Biosynthesis & Macromolecule Synthesis
GO:0072521	3	Small Molecule & Cofactor Metabolism
GO:0072522	3	Small Molecule & Cofactor Metabolism
GO:0072523	3	Small Molecule & Cofactor Metabolism
GO:0072524	3	Small Molecule & Cofactor Metabolism
GO:0072525	3	Small Molecule & Cofactor Metabolism
GO:0072526	3	Small Molecule & Cofactor Metabolism
GO:0072527	3	Small Molecule & Cofactor Metabolism
GO:0072528	3	Small Molecule & Cofactor Metabolism
GO:0072593	3	Small Molecule & Cofactor Metabolism
GO:0072594	2	Protein Transport & Localization
GO:0072595	2	Protein Transport & Localization
GO:0072599	2	Protein Transport & Localization
GO:0072655	2	Protein Transport & Localization
GO:0072662	2	Protein Transport & Localization
GO:0072663	2	Protein Transport & Localization
GO:0072698	2	Protein Transport & Localization
GO:0080090	0	Regulation of Biological Processes
GO:0080135	0	Regulation of Biological Processes
GO:0090066	0	Regulation of Biological Processes
GO:0090150	2	Protein Transport & Localization
GO:0090151	2	Protein Transport & Localization
GO:0090329	0	Regulation of Biological Processes
GO:0090407	7	Nucleotide Metabolism & Biosynthesis
GO:0090529	5	Cellular Organization, Assembly & Stress Response
GO:0097035	5	Cellular Organization, Assembly & Stress Response
GO:0097354	3	Small Molecule & Cofactor Metabolism
GO:0097435	5	Cellular Organization, Assembly & Stress Response
GO:0098534	5	Cellular Organization, Assembly & Stress Response
GO:0098655	2	Protein Transport & Localization
GO:0098660	2	Protein Transport & Localization
GO:0098661	2	Protein Transport & Localization
GO:0098662	2	Protein Transport & Localization
GO:0099111	2	Protein Transport & Localization
GO:0099116	6	RNA Processing & DNA Repair
GO:0099515	2	Protein Transport & Localization
GO:0099518	2	Protein Transport & Localization
GO:0106354	6	RNA Processing & DNA Repair
GO:0110053	0	Regulation of Biological Processes
GO:0110154	6	RNA Processing & DNA Repair
GO:0110156	6	RNA Processing & DNA Repair
GO:0120031	5	Cellular Organization, Assembly & Stress Response
GO:0120036	5	Cellular Organization, Assembly & Stress Response
GO:0120252	3	Small Molecule & Cofactor Metabolism
GO:0120253	3	Small Molecule & Cofactor Metabolism
GO:0140056	2	Protein Transport & Localization
GO:0140115	2	Protein Transport & Localization
GO:0140352	2	Protein Transport & Localization
GO:0140527	6	RNA Processing & DNA Repair
GO:0140694	5	Cellular Organization, Assembly & Stress Response
GO:0141124	0	Regulation of Biological Processes
GO:0170033	1	Biosynthesis & Macromolecule Synthesis
GO:0170034	1	Biosynthesis & Macromolecule Synthesis
GO:0170036	2	Protein Transport & Localization
GO:0170038	1	Biosynthesis & Macromolecule Synthesis
GO:0170039	1	Biosynthesis & Macromolecule Synthesis
GO:1901136	3	Small Molecule & Cofactor Metabolism
GO:1901292	7	Nucleotide Metabolism & Biosynthesis
GO:1901293	7	Nucleotide Metabolism & Biosynthesis
GO:1901568	3	Small Molecule & Cofactor Metabolism
GO:1901605	1	Biosynthesis & Macromolecule Synthesis
GO:1901607	1	Biosynthesis & Macromolecule Synthesis
GO:1901615	3	Small Molecule & Cofactor Metabolism
GO:1901616	3	Small Molecule & Cofactor Metabolism
GO:1901617	3	Small Molecule & Cofactor Metabolism
GO:1901657	3	Small Molecule & Cofactor Metabolism
GO:1901659	3	Small Molecule & Cofactor Metabolism
GO:1901661	3	Small Molecule & Cofactor Metabolism
GO:1901879	0	Regulation of Biological Processes
GO:1901880	0	Regulation of Biological Processes
GO:1901987	0	Regulation of Biological Processes
GO:1901988	0	Regulation of Biological Processes
GO:1901990	0	Regulation of Biological Processes
GO:1901991	0	Regulation of Biological Processes
GO:1902099	0	Regulation of Biological Processes
GO:1902100	0	Regulation of Biological Processes
GO:1902531	0	Regulation of Biological Processes
GO:1902532	0	Regulation of Biological Processes
GO:1902533	0	Regulation of Biological Processes
GO:1902679	0	Regulation of Biological Processes
GO:1902680	0	Regulation of Biological Processes
GO:1902775	5	Cellular Organization, Assembly & Stress Response
GO:1902806	0	Regulation of Biological Processes
GO:1902850	5	Cellular Organization, Assembly & Stress Response
GO:1902903	0	Regulation of Biological Processes
GO:1902904	0	Regulation of Biological Processes
GO:1903311	0	Regulation of Biological Processes
GO:1903313	0	Regulation of Biological Processes
GO:1903509	3	Small Molecule & Cofactor Metabolism
GO:1903825	2	Protein Transport & Localization
GO:1905037	5	Cellular Organization, Assembly & Stress Response
GO:1905039	2	Protein Transport & Localization
GO:1905818	0	Regulation of Biological Processes
GO:1905819	0	Regulation of Biological Processes
GO:1990113	5	Cellular Organization, Assembly & Stress Response
GO:1990114	5	Cellular Organization, Assembly & Stress Response
GO:1990115	5	Cellular Organization, Assembly & Stress Response
GO:1990546	2	Protein Transport & Localization
GO:2000816	0	Regulation of Biological Processes
GO:2001141	0	Regulation of Biological Processes
GO:2001251	0	Regulation of Biological Processes
